0.000000 -0.940355 0.493828 2.000000 2.493828 2.493828 
0.000000 1.795048 0.209395 2.000000 2.209395 2.209395 
0.000000 -0.967784 0.535130 2.000000 2.535130 2.535130 
0.000000 -0.761664 0.794663 2.000000 2.794663 2.794663 
0.000000 -1.498777 0.729289 2.000000 2.729289 2.729289 
1.000000 2.225472 1.072153 2.000000 3.072153 2.225472 
0.000000 -0.390286 0.832842 2.000000 2.832842 2.832842 
0.000000 0.097896 0.528084 2.000000 2.528084 2.528084 
0.000000 0.005367 0.659460 2.000000 2.659460 2.659460 
0.000000 -0.052778 0.695776 2.000000 2.695776 2.695776 
0.000000 0.175349 0.547711 2.000000 2.547711 2.547711 
0.000000 1.150986 0.112014 2.000000 2.112014 2.112014 
0.000000 -0.960171 0.456896 2.000000 2.456896 2.456896 
0.000000 2.085746 0.302631 2.000000 2.302631 2.302631 
0.000000 -0.551289 0.925468 2.000000 2.925468 2.925468 
0.000000 0.113564 0.248793 2.000000 2.248793 2.248793 
0.000000 -0.398883 0.215460 2.000000 2.215460 2.215460 
1.000000 2.027748 1.208199 2.000000 3.208199 2.027748 
0.000000 0.367986 0.664207 2.000000 2.664207 2.664207 
0.000000 0.143184 0.961855 2.000000 2.961855 2.961855 
0.000000 -1.217141 0.475668 2.000000 2.475668 2.475668 
0.000000 -1.846860 0.917980 2.000000 2.917979 2.917979 
1.000000 2.635949 0.549252 2.000000 2.549252 2.635949 
0.000000 -0.770165 0.180247 2.000000 2.180247 2.180247 
0.000000 0.098434 0.459606 2.000000 2.459606 2.459606 
0.000000 -0.738228 0.410516 2.000000 2.410516 2.410516 
0.000000 0.001502 0.853677 2.000000 2.853677 2.853677 
0.000000 -1.463496 0.913730 2.000000 2.913730 2.913730 
0.000000 0.064963 0.560035 2.000000 2.560035 2.560035 
0.000000 -0.248808 0.594270 2.000000 2.594270 2.594270 
0.000000 0.865685 0.968927 2.000000 2.968927 2.968927 
0.000000 -0.757963 0.112826 2.000000 2.112826 2.112826 
0.000000 0.751851 0.035892 2.000000 2.035892 2.035892 
0.000000 -0.028757 0.276635 2.000000 2.276635 2.276635 
0.000000 -1.696836 0.886434 2.000000 2.886435 2.886435 
1.000000 2.179170 1.412694 2.000000 3.412694 2.179170 
0.000000 -1.303379 0.437139 2.000000 2.437139 2.437139 
0.000000 1.186079 0.401918 2.000000 2.401918 2.401918 
1.000000 2.543479 2.612228 2.000000 4.612228 2.543479 
0.000000 2.166932 0.371732 2.000000 2.371732 2.371732 
0.000000 -0.057861 0.204892 2.000000 2.204892 2.204892 
0.000000 0.677446 0.105467 2.000000 2.105467 2.105467 
0.000000 -0.324729 0.110723 2.000000 2.110723 2.110723 
0.000000 -0.917851 0.811470 2.000000 2.811470 2.811470 
0.000000 -0.787059 0.444274 2.000000 2.444274 2.444274 
0.000000 -0.749593 0.816498 2.000000 2.816498 2.816498 
0.000000 0.421886 0.909082 2.000000 2.909082 2.909082 
0.000000 -0.763155 0.360580 2.000000 2.360580 2.360580 
0.000000 0.040001 0.726346 2.000000 2.726346 2.726346 
0.000000 -0.570843 0.460154 2.000000 2.460154 2.460154 
0.000000 0.862821 0.763176 2.000000 2.763176 2.763176 
0.000000 1.733693 0.104319 2.000000 2.104319 2.104319 
0.000000 1.155913 0.454875 2.000000 2.454875 2.454875 
0.000000 0.191622 0.532585 2.000000 2.532585 2.532585 
0.000000 0.900608 0.951274 2.000000 2.951274 2.951274 
0.000000 1.417250 0.292194 2.000000 2.292194 2.292194 
0.000000 1.354509 0.142809 2.000000 2.142809 2.142809 
0.000000 -0.917833 0.760620 2.000000 2.760620 2.760620 
0.000000 -0.651093 0.136625 2.000000 2.136625 2.136625 
0.000000 -2.599754 0.107407 2.000000 2.107407 2.107407 
0.000000 -0.254468 0.020116 2.000000 2.020116 2.020116 
0.000000 0.411471 0.391531 2.000000 2.391531 2.391531 
0.000000 -0.331091 0.894220 2.000000 2.894220 2.894220 
0.000000 0.463782 0.264691 2.000000 2.264691 2.264691 
0.000000 -0.534114 0.858245 2.000000 2.858245 2.858245 
0.000000 -1.291912 0.698906 2.000000 2.698906 2.698906 
0.000000 -0.625493 0.369215 2.000000 2.369215 2.369215 
0.000000 0.298407 0.552265 2.000000 2.552265 2.552265 
0.000000 0.587437 0.335747 2.000000 2.335747 2.335747 
0.000000 0.517637 0.561994 2.000000 2.561994 2.561994 
0.000000 -0.341577 0.386551 2.000000 2.386551 2.386551 
0.000000 -0.218749 0.642693 2.000000 2.642693 2.642693 
0.000000 0.789354 0.929967 2.000000 2.929967 2.929967 
0.000000 0.296095 0.694444 2.000000 2.694444 2.694444 
0.000000 0.400246 0.469032 2.000000 2.469032 2.469032 
0.000000 0.583954 0.216002 2.000000 2.216002 2.216002 
0.000000 0.159051 0.683481 2.000000 2.683481 2.683481 
0.000000 0.190425 0.655085 2.000000 2.655085 2.655085 
0.000000 -0.035306 0.369051 2.000000 2.369051 2.369051 
0.000000 0.406296 0.252470 2.000000 2.252470 2.252470 
0.000000 -1.383711 0.181556 2.000000 2.181556 2.181556 
0.000000 -0.249842 0.165238 2.000000 2.165238 2.165238 
0.000000 -0.729137 0.716628 2.000000 2.716629 2.716629 
0.000000 -0.012434 0.557722 2.000000 2.557722 2.557722 
0.000000 -0.173509 0.644803 2.000000 2.644803 2.644803 
0.000000 -0.174341 0.794024 2.000000 2.794024 2.794024 
1.000000 2.373312 2.855974 2.000000 4.855974 2.373312 
0.000000 -0.898749 0.844497 2.000000 2.844497 2.844497 
0.000000 0.323676 0.210794 2.000000 2.210793 2.210793 
0.000000 -2.374712 0.249512 2.000000 2.249511 2.249511 
0.000000 0.174603 0.319077 2.000000 2.319077 2.319077 
0.000000 -1.231256 0.637998 2.000000 2.637998 2.637998 
0.000000 -1.036377 0.480811 2.000000 2.480811 2.480811 
0.000000 0.767752 0.346643 2.000000 2.346643 2.346643 
0.000000 -1.139722 0.786363 2.000000 2.786363 2.786363 
0.000000 -0.622855 0.405838 2.000000 2.405838 2.405838 
0.000000 -0.386895 0.900670 2.000000 2.900670 2.900670 
0.000000 0.082755 0.795190 2.000000 2.795190 2.795190 
0.000000 0.663433 0.536779 2.000000 2.536779 2.536779 
0.000000 0.083561 0.711221 2.000000 2.711221 2.711221 
0.000000 1.318046 0.297830 2.000000 2.297830 2.297830 
0.000000 0.866993 0.500203 2.000000 2.500203 2.500203 
0.000000 -1.306283 0.448133 2.000000 2.448133 2.448133 
0.000000 -0.968091 0.788041 2.000000 2.788042 2.788042 
0.000000 0.029581 0.847689 2.000000 2.847689 2.847689 
0.000000 -0.618402 0.321679 2.000000 2.321679 2.321679 
0.000000 0.078232 0.333644 2.000000 2.333644 2.333644 
0.000000 -0.551027 0.919945 2.000000 2.919945 2.919945 
0.000000 -1.191345 0.304339 2.000000 2.304339 2.304339 
0.000000 -0.648321 0.700618 2.000000 2.700618 2.700618 
0.000000 -0.486180 0.505173 2.000000 2.505173 2.505173 
0.000000 -1.158647 0.811896 2.000000 2.811896 2.811896 
0.000000 0.637443 0.582047 2.000000 2.582047 2.582047 
0.000000 -0.983253 0.505165 2.000000 2.505165 2.505165 
0.000000 0.169146 0.673809 2.000000 2.673809 2.673809 
0.000000 -1.006624 0.661090 2.000000 2.661090 2.661090 
0.000000 -1.062613 0.795712 2.000000 2.795712 2.795712 
0.000000 0.180693 0.127251 2.000000 2.127251 2.127251 
0.000000 -1.095722 0.995842 2.000000 2.995842 2.995842 
0.000000 -0.461500 0.350554 2.000000 2.350554 2.350554 
0.000000 -1.163524 0.900737 2.000000 2.900737 2.900737 
0.000000 -0.479002 0.174221 2.000000 2.174221 2.174221 
0.000000 -0.029114 0.815571 2.000000 2.815571 2.815571 
0.000000 -0.343661 0.411444 2.000000 2.411444 2.411444 
0.000000 -0.107555 0.033739 2.000000 2.033739 2.033739 
0.000000 -0.828672 0.050994 2.000000 2.050994 2.050994 
0.000000 -0.084336 0.568377 2.000000 2.568377 2.568377 
0.000000 0.397273 0.034444 2.000000 2.034444 2.034444 
0.000000 -0.407143 0.854428 2.000000 2.854428 2.854428 
0.000000 0.613152 0.318895 2.000000 2.318895 2.318895 
0.000000 0.394287 0.238995 2.000000 2.238996 2.238996 
0.000000 -1.027945 0.155220 2.000000 2.155220 2.155220 
0.000000 -0.029911 0.186029 2.000000 2.186029 2.186029 
0.000000 -0.253412 0.159018 2.000000 2.159018 2.159018 
0.000000 -0.967297 0.975087 2.000000 2.975087 2.975087 
0.000000 -1.520845 0.213439 2.000000 2.213439 2.213439 
0.000000 -1.472494 0.109614 2.000000 2.109614 2.109614 
1.000000 2.049473 4.742601 2.000000 6.742601 2.049473 
0.000000 0.164448 0.738521 2.000000 2.738521 2.738521 
0.000000 1.615934 0.153959 2.000000 2.153959 2.153959 
0.000000 0.459855 0.368948 2.000000 2.368948 2.368948 
0.000000 -0.398188 0.448980 2.000000 2.448980 2.448980 
0.000000 0.107982 0.650527 2.000000 2.650527 2.650527 
0.000000 -0.614642 0.079090 2.000000 2.079090 2.079090 
0.000000 -1.183318 0.353384 2.000000 2.353384 2.353384 
0.000000 -0.216666 0.544831 2.000000 2.544832 2.544832 
0.000000 1.481058 0.488056 2.000000 2.488056 2.488056 
0.000000 0.227208 0.009729 2.000000 2.009729 2.009729 
0.000000 0.649626 0.754581 2.000000 2.754581 2.754581 
0.000000 1.049356 0.502261 2.000000 2.502261 2.502261 
0.000000 0.991885 0.960286 2.000000 2.960286 2.960286 
0.000000 0.708437 0.549090 2.000000 2.549090 2.549090 
0.000000 0.433638 0.957386 2.000000 2.957386 2.957386 
0.000000 0.941268 0.256594 2.000000 2.256594 2.256594 
0.000000 1.176932 0.921248 2.000000 2.921248 2.921248 
0.000000 0.293859 0.044427 2.000000 2.044427 2.044427 
0.000000 0.217309 0.987270 2.000000 2.987270 2.987270 
0.000000 -1.026570 0.106565 2.000000 2.106565 2.106565 
0.000000 -1.496815 0.786692 2.000000 2.786692 2.786692 
0.000000 -0.084231 0.393758 2.000000 2.393758 2.393758 
0.000000 -1.691548 0.777843 2.000000 2.777843 2.777843 
0.000000 0.381231 0.885580 2.000000 2.885581 2.885581 
0.000000 -0.654020 0.051344 2.000000 2.051343 2.051343 
0.000000 0.880426 0.507655 2.000000 2.507655 2.507655 
0.000000 -0.151261 0.289513 2.000000 2.289513 2.289513 
0.000000 0.869840 0.889008 2.000000 2.889008 2.889008 
0.000000 0.782047 0.546967 2.000000 2.546967 2.546967 
0.000000 -0.431046 0.945587 2.000000 2.945586 2.945586 
1.000000 2.762613 3.904058 2.000000 5.904058 2.762613 
0.000000 0.175639 0.609649 2.000000 2.609649 2.609649 
0.000000 -1.222888 0.106681 2.000000 2.106681 2.106681 
0.000000 1.529113 0.271455 2.000000 2.271455 2.271455 
0.000000 -0.636541 0.855606 2.000000 2.855606 2.855606 
0.000000 0.663110 0.109033 2.000000 2.109033 2.109033 
0.000000 0.053136 0.041931 2.000000 2.041931 2.041931 
0.000000 0.623840 0.979869 2.000000 2.979869 2.979869 
0.000000 -0.967504 0.720015 2.000000 2.720015 2.720015 
0.000000 1.471167 0.979939 2.000000 2.979939 2.979939 
0.000000 0.107397 0.138807 2.000000 2.138808 2.138808 
0.000000 -0.951307 0.087168 2.000000 2.087168 2.087168 
0.000000 1.729698 0.741394 2.000000 2.741395 2.741395 
0.000000 -0.591619 0.064865 2.000000 2.064865 2.064865 
0.000000 -0.974700 0.934664 2.000000 2.934664 2.934664 
0.000000 0.949327 0.327287 2.000000 2.327287 2.327287 
0.000000 1.391556 0.774329 2.000000 2.774329 2.774329 
0.000000 -1.240013 0.718924 2.000000 2.718925 2.718925 
0.000000 -1.812994 0.560178 2.000000 2.560178 2.560178 
0.000000 -1.284356 0.249016 2.000000 2.249016 2.249016 
0.000000 1.155081 0.327964 2.000000 2.327964 2.327964 
0.000000 0.037794 0.974513 2.000000 2.974513 2.974513 
0.000000 -1.266028 0.864682 2.000000 2.864682 2.864682 
0.000000 1.226582 0.652501 2.000000 2.652501 2.652501 
0.000000 -1.804155 0.169979 2.000000 2.169979 2.169979 
0.000000 -1.270270 0.880351 2.000000 2.880351 2.880351 
0.000000 0.531271 0.059659 2.000000 2.059659 2.059659 
0.000000 1.312898 0.707954 2.000000 2.707954 2.707954 
0.000000 -2.014219 0.419443 2.000000 2.419443 2.419443 
0.000000 -0.329952 0.686550 2.000000 2.686550 2.686550 
0.000000 0.411394 0.474873 2.000000 2.474873 2.474873 
0.000000 0.275507 0.510769 2.000000 2.510769 2.510769 
0.000000 0.523090 0.324564 2.000000 2.324564 2.324564 
0.000000 -0.993108 0.049521 2.000000 2.049521 2.049521 
0.000000 0.915011 0.547385 2.000000 2.547385 2.547385 
0.000000 -0.584593 0.128543 2.000000 2.128543 2.128543 
0.000000 -0.082640 0.276984 2.000000 2.276984 2.276984 
0.000000 0.743907 0.355084 2.000000 2.355084 2.355084 
0.000000 1.112846 0.531417 2.000000 2.531417 2.531417 
0.000000 -1.020593 0.303111 2.000000 2.303111 2.303111 
0.000000 -0.183882 0.309332 2.000000 2.309332 2.309332 
0.000000 -0.048520 0.855503 2.000000 2.855504 2.855504 
0.000000 -0.094559 0.164173 2.000000 2.164174 2.164174 
0.000000 0.397748 0.614190 2.000000 2.614190 2.614190 
0.000000 -0.305187 0.526602 2.000000 2.526602 2.526602 
0.000000 -0.703619 0.591517 2.000000 2.591517 2.591517 
0.000000 1.314740 0.267048 2.000000 2.267048 2.267048 
0.000000 -0.157306 0.812872 2.000000 2.812872 2.812872 
0.000000 -0.566183 0.386921 2.000000 2.386921 2.386921 
0.000000 -1.311214 0.139342 2.000000 2.139342 2.139342 
0.000000 1.215118 0.264998 2.000000 2.264998 2.264998 
0.000000 -1.039317 0.713961 2.000000 2.713961 2.713961 
0.000000 0.920857 0.542877 2.000000 2.542877 2.542877 
0.000000 0.928031 0.177420 2.000000 2.177420 2.177420 
0.000000 0.239079 0.062337 2.000000 2.062337 2.062337 
0.000000 0.039468 0.981479 2.000000 2.981479 2.981479 
0.000000 -0.413209 0.412962 2.000000 2.412962 2.412962 
0.000000 0.103456 0.505466 2.000000 2.505466 2.505466 
0.000000 0.675997 0.368724 2.000000 2.368724 2.368724 
0.000000 -0.138240 0.218308 2.000000 2.218308 2.218308 
0.000000 0.728690 0.673535 2.000000 2.673535 2.673535 
0.000000 -0.661958 0.793959 2.000000 2.793959 2.793959 
0.000000 -0.716677 0.773342 2.000000 2.773342 2.773342 
0.000000 0.820362 0.965981 2.000000 2.965981 2.965981 
0.000000 -0.289825 0.293779 2.000000 2.293779 2.293779 
0.000000 -1.647233 0.524989 2.000000 2.524990 2.524990 
0.000000 -1.892099 0.509557 2.000000 2.509557 2.509557 
0.000000 -1.838857 0.437507 2.000000 2.437507 2.437507 
0.000000 -1.259037 0.533951 2.000000 2.533951 2.533951 
0.000000 -0.626946 0.236829 2.000000 2.236829 2.236829 
0.000000 0.703800 0.012401 2.000000 2.012401 2.012401 
